answer,answer_cached,answer_key,answer_seconds,answer_tokens_in,answer_tokens_out,answer_usd,cash_usd,context_tokens,correct,id,incremental_answer_usd,incremental_judge_usd,judge,judge_keys,judge_usd,metric,reader,score,seconds,supplementary,type
Behind Locked Doors,False,34ae29286257d7ca410c76fba78ff53cb4a7e1aedd753f09f54a67bce61fe0c6,4.169457208015956,4598,541,0.00547725,0.00547725,4000,0.0,828b1390093511ebbdaeac1f6bf848b6,0.00547725,0,,[],0,f1,gemini-3.6-flash,0.0,4.275112791976426,{},comparison
"""
Wait, does it say where William Keighley died?
Wait, let's check if William Keighley is listed",False,48e17cc73022c85cee87f19356f3380357239b638097c546a9b24401b295d40b,4.297198207990732,4805,764,0.00646875,0.00646875,4000,0.0,e5c738900bdc11eba7f7acde48001122,0.00646875,0,,[],0,f1,gemini-3.6-flash,0.0,4.3032549589988776,{},compositional
"Wait, is Sam Cooke's place of death in the text?
No, it's not explicitly in the passages. But let's re",False,b13b455f07b7e3388993aac6c44fe3a847881f910776b233c5fe3a32eb5354c3,4.2953889580094256,4603,764,0.00631725,0.00631725,4000,0.0,1f9ccd180bde11eba7f7acde48001122,0.00631725,0,,[],0,f1,gemini-3.6-flash,0.0,4.3889482080121525,{},compositional
Making Babies,False,9660bb4c442b90204f99eef01d333441f5b4e2b88366dd808ee8a65d7df8d90e,4.361360749986488,4694,736,0.0062805,0.0062805,4000,1.0,48c0c6fa089011ebbd72ac1f6bf848b6,0.0062805,0,,[],0,f1,gemini-3.6-flash,1.0,4.463403083034791,{},bridge_comparison
Lianna,False,0dad93ab4e51613ae80d819003fe3e0026d3e2e7cf8a4e0fc262f3d413bd7920,4.7240768750198185,4578,738,0.006201,0.006201,4000,1.0,42661902085b11ebbd5cac1f6bf848b6,0.006201,0,,[],0,f1,gemini-3.6-flash,1.0,4.739811624982394,{},bridge_comparison
Allan Kroeker,False,4591820a00372cdcc0e2d9a4b90b7539906998f214cb2719dfcfac21d20f3801,5.439257332996931,4838,737,0.00639225,0.00639225,4000,0.0,81ca57e60bdc11eba7f7acde48001122,0.00639225,0,,[],0,f1,gemini-3.6-flash,0.0,5.444455124961678,{},compositional
Forbidden Paradise,False,787e515892184db4861d902372a52403cf44645c51f76d061aa193b5bb09893b,1.9565361670101993,4562,151,0.00398775,0.00398775,4000,1.0,df0079d408fe11ebbdadac1f6bf848b6,0.00398775,0,,[],0,f1,gemini-3.6-flash,1.0,1.964382833975833,{},comparison
German-American,False,db29e5b634312fb9ff7ef97d1271d9fe0b5c33e4f96d2f897ca3497e0bb72190,2.46021250000922,4724,333,0.00479175,0.00479175,4000,0.0,3733d61a0bde11eba7f7acde48001122,0.00479175,0,,[],0,f1,gemini-3.6-flash,0.0,2.6819727499969304,{},compositional
Ruby Helder,False,959e19867811580702d9288948b3ed8008580560be434d3ffeec15ed273b672a,2.7796493750065565,4713,303,0.004671,0.004671,4000,1.0,a41c3c8808bc11ebbd89ac1f6bf848b6,0.004671,0,,[],0,f1,gemini-3.6-flash,1.0,2.860726291022729,{},comparison
Yes,False,11d2eb70c25b8cf15c34ceb33c6c4fdea4d7bd063e19d16b85bb6b70779b18e1,2.724832207954023,4656,372,0.004887,0.004887,4000,1.0,361dc208086f11ebbd62ac1f6bf848b6,0.004887,0,,[],0,f1,gemini-3.6-flash,1.0,2.893542832985986,{},comparison
"Sabaneta, Barinas",False,8afb95b041ebb495d6ae67695727fc12dfff2ee3b6f75bad61df7fd8af56b752,2.786559625004884,4608,395,0.00493725,0.00493725,4000,0.0,4e9561d40bd911eba7f7acde48001122,0.00493725,0,,[],0,f1,gemini-3.6-flash,0.6666666666666666,2.9595705830142833,{},compositional
Jean-Joseph Gaume,False,61342cfdcb09d5d7e3110bebba74e005900e0465d86dab0a142efa6cf8b3c268,2.927523000049405,4794,346,0.004893,0.004893,4000,1.0,f92dceb2084b11ebbd56ac1f6bf848b6,0.004893,0,,[],0,f1,gemini-3.6-flash,1.0,3.0378302080207504,{},comparison
Marriage Blue,False,6a9131764745a2b5e0cd4e3e9822e5d7e73eb4f02ca218cdbb77d6b7f2b35806,2.9258168340311386,4706,241,0.00443325,0.00443325,4000,1.0,6854217908a011ebbd78ac1f6bf848b6,0.00443325,0,,[],0,f1,gemini-3.6-flash,1.0,3.069670375029091,{},comparison
Alice Maud Knox,False,adba3d167688e12573a8612bf1c81150b706f55d2179b7cf8ed1ff3672ec134a,3.6668579999823123,4941,546,0.00575325,0.00575325,4000,1.0,135fde100bb011ebab90acde48001122,0.00575325,0,,[],0,f1,gemini-3.6-flash,1.0,3.718617042002734,{},inference
No,False,a2f96b29794afd7e539291c32ab7586b92d88f9e3756e40a717206c4acb39cdd,4.249002791009843,4666,733,0.00624825,0.00624825,4000,0.0,61d018d8086011ebbd5dac1f6bf848b6,0.00624825,0,,[],0,f1,gemini-3.6-flash,0.0,4.2705192499561235,{},bridge_comparison
Unknown,False,f23297a82e6372074740fb707d885582f1b60e59f7f32838c52f4d3b133df5c8,4.9007001660065725,4388,735,0.00604725,0.00604725,4000,0.0,66cc23c40bdd11eba7f7acde48001122,0.00604725,0,,[],0,f1,gemini-3.6-flash,0.0,4.913382415950764,{},compositional
Tell It to the Bees,False,280a3dfc384ca73e0f2b4340e4b0e702e342480b1925974d554d88250279bee1,5.014844042016193,4740,657,0.00601875,0.00601875,4000,1.0,b6e4474808a311ebbd7bac1f6bf848b6,0.00601875,0,,[],0,f1,gemini-3.6-flash,1.0,5.021066333982162,{},bridge_comparison
Yuen Siu-tien,False,fa0defcc64118278ecf4734361592661bb87c9062d6d12e23801aaed621e0ccc,4.912283292040229,4646,742,0.006267,0.006267,4000,1.0,8b9607820bd911eba7f7acde48001122,0.006267,0,,[],0,f1,gemini-3.6-flash,1.0,5.051438708032947,{},compositional
Las aventuras de Pito Pérez,False,a231bb94849de20678a4783339e34101117c35b17a7e59bb63eae6879f65a496,5.050789958972018,4627,744,0.00626025,0.00626025,4000,1.0,8bb8b730085211ebbd58ac1f6bf848b6,0.00626025,0,,[],0,f1,gemini-3.6-flash,1.0,5.084437707962934,{},bridge_comparison
"Jára Cimrman Lying, Sleeping",False,5801734268e9d89b5876844e4cbb23b7c1619559621370aaf9ccbecb06613c6a,5.25537891703425,4733,745,0.0063435,0.0063435,4000,1.0,8474fb5e08a811ebbd7fac1f6bf848b6,0.0063435,0,,[],0,f1,gemini-3.6-flash,1.0,5.272009000007529,{},bridge_comparison
Archduchess Maria Immakulata of Austria,False,e835b9123386d8c1601368ab010d548294da51ee4b967c688ea43bc2f2f1f4cb,5.288717291958164,4802,742,0.006384,0.006384,4000,0.0,511af4e80baf11ebab90acde48001122,0.006384,0,,[],0,f1,gemini-3.6-flash,0.6,5.34269379201578,{},inference
Australian,False,74877003fb7d4a9480da2599a7378e7c72be63e1409405a02488da1384e6bb83,5.314152459031902,4792,730,0.0063315,0.0063315,4000,1.0,74b1498a0bdb11eba7f7acde48001122,0.0063315,0,,[],0,f1,gemini-3.6-flash,1.0,5.396182416006923,{},compositional
Un Elefante color ilusión,False,b6e23c5ed2ef8147f7e146e4d9748a2ef987053c6d1f4b81e5ef8a0fd6a05dc8,2.1781546249985695,4611,174,0.00411075,0.00411075,3987,1.0,3cec35b4091011ebbdadac1f6bf848b6,0.00411075,0,,[],0,f1,gemini-3.6-flash,1.0,2.1912779589765705,{},comparison
Lorenzo Zazzeri,False,c02e3666165da21973d53c93fd683a7993d9ac3535992c0ac613c3f9d273381b,2.173565542034339,4752,191,0.00428025,0.00428025,3995,1.0,4139616c08d311ebbd96ac1f6bf848b6,0.00428025,0,,[],0,f1,gemini-3.6-flash,1.0,2.2240699999965727,{},comparison
Plötzkau,False,f50791775b43a57c05ea4cf3a0b50c4dcfe8c5a8907655a4c6732de09bd3dc44,2.2741335409809835,4861,212,0.00444075,0.00444075,4000,1.0,f5aba0260bdb11eba7f7acde48001122,0.00444075,0,,[],0,f1,gemini-3.6-flash,1.0,2.3289799590129405,{},compositional
No Path Through Fire,False,2006b45125a224d1c8851ad5c779951b3692271d6777773af00541185be32f21,2.3440865839947946,4710,247,0.00445875,0.00445875,4000,1.0,f5c9a3f2086111ebbd5dac1f6bf848b6,0.00445875,0,,[],0,f1,gemini-3.6-flash,1.0,2.359280208009295,{},comparison
Medina,False,6a3a1a73c081a2a0714009ffa0f15ce06ecca3b2f2f5ab642f85519a423bfc75,2.455109959002584,4435,331,0.0045675,0.0045675,4000,1.0,752f84c60bdb11eba7f7acde48001122,0.0045675,0,,[],0,f1,gemini-3.6-flash,1.0,2.5055125830112956,{},compositional
"Maximilian, Duke of Hohenberg",False,230e30406c6a06aac243f180195d0fcddc347118682c4614364a648944fc1837,2.528588042012416,4805,303,0.00474,0.00474,3995,1.0,079947de0baf11ebab90acde48001122,0.00474,0,,[],0,f1,gemini-3.6-flash,1.0,2.5657444589887746,{},inference
Amberg,False,b7f01fb3913d3d3e5d25036b3e0a287a71f51d97b130c3fcf43e64e104ec7e09,2.5197665829909965,4834,303,0.00476175,0.00476175,3986,1.0,f814a4520bdb11eba7f7acde48001122,0.00476175,0,,[],0,f1,gemini-3.6-flash,1.0,2.596190167008899,{},compositional
"July 16, 2013",False,2b2a3e600d3ce444e12e715ccbe3c59d6f5e37a030909eadf119d4389748c838,2.6419169169967063,4566,288,0.0045045,0.0045045,4000,1.0,e38e55b40bdb11eba7f7acde48001122,0.0045045,0,,[],0,f1,gemini-3.6-flash,1.0,2.721576208015904,{},compositional
"South Jamaica, Queens, New York",False,1260896c71d5851c20816ab34de7abef08653dd9bf76928436d5e362970eb551,2.617236874997616,4434,321,0.00452925,0.00452925,4000,0.0,3d3bc0720bde11eba7f7acde48001122,0.00452925,0,,[],0,f1,gemini-3.6-flash,0.3333333333333333,2.7251003329874948,{},compositional
"Remorse, a Story of the Red Plague",False,dbc01fb0fc671c88c558bafe63bd5ed5012259bccb6174c5593e1f6d3fd2f756,2.7785739160026424,4594,335,0.00470175,0.00470175,4000,1.0,504bb1e0090311ebbdadac1f6bf848b6,0.00470175,0,,[],0,f1,gemini-3.6-flash,1.0,2.7954334169626236,{},comparison
Elizabeth of Nevers,False,cd8c15741a501f6225f0948d9cb1bb4eeff9ac52fa2665aed2c16c521744522c,2.965232875023503,4664,395,0.00497925,0.00497925,4000,1.0,08de5d000baf11ebab90acde48001122,0.00497925,0,,[],0,f1,gemini-3.6-flash,1.0,2.972267792036291,{},inference
"Answering the question using the supplied evidence:
The provided evidence does not mention the date of birth of Ranganath (the director of *Mog",False,82b515524f305fa0101ac74e20ddfe9ab5883575f20971cffd60b10c7d72d51c,3.9012361669447273,4709,764,0.00639675,0.00639675,4000,0.0,048f56a80bde11eba7f7acde48001122,0.00639675,0,,[],0,f1,gemini-3.6-flash,0.0,4.013840458996128,{},compositional
New York,False,4d3504699c187ee48c8a8dae932a23ab9796319a817205d912770e7d51dac828,4.390999583003577,4500,636,0.00576,0.00576,4000,1.0,f52452fc0bda11eba7f7acde48001122,0.00576,0,,[],0,f1,gemini-3.6-flash,1.0,4.398410708003212,{},compositional
Seeing's Believing,False,bca123fe737d12c1782501ea1337585104f7c67a54c0e7040968df811959a422,4.8872681250213645,4604,741,0.00623175,0.00623175,4000,1.0,5905858e08d911ebbd9cac1f6bf848b6,0.00623175,0,,[],0,f1,gemini-3.6-flash,1.0,5.028586875007022,{},bridge_comparison
"Palo Alto, California",False,28e3855c7a6adb72efb4e7e393b4cd2d9b2688afdcd5aaf24a8dc574a18ed057,5.18717095797183,4733,743,0.006336,0.006336,4000,0.0,3805416e0bde11eba7f7acde48001122,0.006336,0,,[],0,f1,gemini-3.6-flash,0.8,5.20846520899795,{},compositional
United States,False,ef86691ba140d7645696f0410899f3944551c9f0c26715b7c90b305182e1aba2,6.117809624993242,4573,733,0.0061785,0.0061785,4000,0.0,3ce8faa40bde11eba7f7acde48001122,0.0061785,0,,[],0,f1,gemini-3.6-flash,0.0,6.149996457970701,{},compositional
3 December 1826,False,5fbd1a1bf59c5cca6efc2ac90876c30812058e3a4f8e6ec377dbfd69ea644e6a,1.8649638750357553,4554,153,0.00398925,0.00398925,3995,1.0,daaaf3480bdc11eba7f7acde48001122,0.00398925,0,,[],0,f1,gemini-3.6-flash,1.0,1.9173384589958005,{},compositional
Matthew Knox,False,a78889dd9ca6c46c654e0df5293528111798772a13781f724e5916353a79f387,2.0348345420206897,4689,211,0.004308,0.004308,4000,1.0,02102208088011ebbd6cac1f6bf848b6,0.004308,0,,[],0,f1,gemini-3.6-flash,1.0,2.0447884169989266,{},comparison
Ángel Recasens,False,178fdabd17d0dd688ec786afb98bac0bd2fd411d9d76aa4584c274fb11e07b7c,2.075908042024821,4779,229,0.004443,0.004443,3992,1.0,c02763f708be11ebbd8aac1f6bf848b6,0.004443,0,,[],0,f1,gemini-3.6-flash,1.0,2.0859775409917347,{},comparison
Aansoo Ban Gaye Phool,False,75643c7ca93cf165e45b2634b53b4590d5f0aea1b4541cfd3ffd00bb82a94b7c,2.3750303330016322,4505,262,0.00436125,0.00436125,3991,1.0,1d5abddf088811ebbd6eac1f6bf848b6,0.00436125,0,,[],0,f1,gemini-3.6-flash,1.0,2.392075042007491,{},comparison
Jayachitra,False,4b141345a0140e66da6b76e003f4b70dcc6ec412a4cd42c8435eeae949739822,2.4397712090285495,4758,257,0.00453225,0.00453225,4000,1.0,a27a3a220bd911eba7f7acde48001122,0.00453225,0,,[],0,f1,gemini-3.6-flash,1.0,2.5481490829843096,{},compositional
Yes,False,1e9172ef5a18ae460de6c6ee961a6c538f39b68bd2d0c9b30b5b8069d7e6b855,2.815956707985606,4517,437,0.0050265,0.0050265,4000,1.0,6ad78d00086311ebbd5eac1f6bf848b6,0.0050265,0,,[],0,f1,gemini-3.6-flash,1.0,2.9481773750158027,{},bridge_comparison
Tinley Park,False,7ff12eabc775c0063ab075b48566cb90ca781d60d5d40b35fb367e5a0bffa455,3.0678692500223406,4717,424,0.00512775,0.00512775,4000,1.0,43a34d720bde11eba7f7acde48001122,0.00512775,0,,[],0,f1,gemini-3.6-flash,1.0,3.167684000043664,{},compositional
Ferdinand II of the Two Sicilies,False,1b05551a11240f4f352751b296e8f5ddcd9b4a73078b1a54adeed85e4278d8a9,3.206823832995724,4816,415,0.00516825,0.00516825,4000,1.0,a5937fe00baf11ebab90acde48001122,0.00516825,0,,[],0,f1,gemini-3.6-flash,1.0,3.312468166986946,{},inference
Yes,False,8ff489d181eb2ac787b33d54954eb54a7db6bb37ac99f4bd8138d2a6d2125414,3.8985409169690683,4671,434,0.00513075,0.00513075,3999,1.0,ec9f5b89092d11ebbdaeac1f6bf848b6,0.00513075,0,,[],0,f1,gemini-3.6-flash,1.0,3.926729124970734,{},comparison
How Moscha Came Back,False,5935ea94638a22ab5f6b32e5fa9d16f465bb376429030b99ab7c31c82eee37a4,4.130941790994257,4570,741,0.00620625,0.00620625,4000,1.0,010d6cab08c711ebbd91ac1f6bf848b6,0.00620625,0,,[],0,f1,gemini-3.6-flash,1.0,4.203824500029441,{},bridge_comparison
The Courier of Lyon,False,d961e872743a8c850b638d0c7842b4646de6de6809ae9fa571bd7a5643ee8ed4,4.139513166970573,4722,739,0.00631275,0.00631275,4000,0.0,e73a5394089211ebbd74ac1f6bf848b6,0.00631275,0,,[],0,f1,gemini-3.6-flash,0.0,4.217653125000652,{},bridge_comparison
,False,11884def47f47d83b64c3ccd5a738e73e18cfb2f76c9c8315ca555457233124e,4.618168749962933,4448,736,0.006096,0.006096,4000,0.0,f2abc5580bdc11eba7f7acde48001122,0.006096,0,,[],0,f1,gemini-3.6-flash,0.0,4.7520747919916175,"{""empty_answer"": true}",compositional
The King on Main Street,False,2f6d315ee758f3e33cd4527bb7be920f72dc4bb1a0f3c1f6e3dc4e14acb6603b,4.86663566698553,4663,745,0.006291,0.006291,4000,1.0,75d4c76e086c11ebbd61ac1f6bf848b6,0.006291,0,,[],0,f1,gemini-3.6-flash,1.0,4.8986841249861754,{},bridge_comparison
Information not provided in the evidence.,False,99b331eeaf64922d0e0c0a88916ebb75febfd5c603c5be5203656bd7c1d98518,5.074233207968064,4486,740,0.0061395,0.0061395,4000,0.0,8cd1b0020bdd11eba7f7acde48001122,0.0061395,0,,[],0,f1,gemini-3.6-flash,0.0,5.082561374991201,{},compositional
Jay Marchant's birthplace is not mentioned in the provided evidence.,False,2b5d09418399de3d95f6635b23ac8ffa11d5b2d192f1f2ddc088b30f9bb1890e,5.221776417049114,4720,748,0.006345,0.006345,4000,0.0,63b35a580bd911eba7f7acde48001122,0.006345,0,,[],0,f1,gemini-3.6-flash,0.0,5.268233500013594,{},compositional
Newfoundland,False,bf4c2aa7bf4124eabc322dc094be4259ee07b13ab45eae3685d6939ab6355d5e,5.380727542040404,4768,737,0.00633975,0.00633975,4000,0.0,08f5c0bc0bdc11eba7f7acde48001122,0.00633975,0,,[],0,f1,gemini-3.6-flash,0.0,5.386369665968232,{},compositional
Yes,False,2c2627b3b2223bc233e2192be775453294f5ac1b3a3b31346d8e2d9d258a81d5,1.652992583985906,4726,105,0.00393825,0.00393825,4000,1.0,ad7e616a09c611ebbdb0ac1f6bf848b6,0.00393825,0,,[],0,f1,gemini-3.6-flash,1.0,1.727471209014766,{},comparison
6 September 1868,False,9a679919b738b4c8afa4f0cdc0f0132e2e2aac329344715784f095a40d6cab68,2.6857055840082467,4913,303,0.004821,0.004821,4000,1.0,e88629000bdd11eba7f7acde48001122,0.004821,0,,[],0,f1,gemini-3.6-flash,1.0,2.7031455829855986,{},compositional
7 August 1621,False,f4054dfd8ed91b0dcfbeea897073c807fefffb2325a67c449175cf67438ee251,2.7447441670228727,4817,308,0.00476775,0.00476775,4000,1.0,d9d2904c0bdd11eba7f7acde48001122,0.00476775,0,,[],0,f1,gemini-3.6-flash,1.0,2.851806290971581,{},compositional
Face à l'Océan,False,4d41011a964f110e8358b3c5a9d0c1d81c4e11e6ef4c74bdf75faeb53386d382,2.7192534579662606,4699,278,0.00456675,0.00456675,3995,1.0,faf6572008e411ebbda4ac1f6bf848b6,0.00456675,0,,[],0,f1,gemini-3.6-flash,1.0,2.858495291962754,{},comparison
England,False,37f5e55daa31bc3d206e04c27c933df9279d2d85273471e98f0f6822443ed140,2.8922541250358336,4853,374,0.00504225,0.00504225,4000,0.0,497156a60bdc11eba7f7acde48001122,0.00504225,0,,[],0,f1,gemini-3.6-flash,0.0,3.065338415966835,{},compositional
"Robert I, Count of Dreux",False,70dc8d1fc6ec11c4bfec2bfa43d2682c2f4fd1bc7874b14ec9cf27bbb0e0c10b,3.254077417019289,4491,393,0.004842,0.004842,3982,1.0,53ff36f60baf11ebab90acde48001122,0.004842,0,,[],0,f1,gemini-3.6-flash,1.0,3.3323646250064485,{},inference
"Odo III, Duke of Burgundy",False,1520b708033601bc102af16abca659c2c360c7533e754eb8ec92f61d4719092f,4.282725874974858,4839,743,0.0064155,0.0064155,4000,1.0,3d20c7000bb011ebab90acde48001122,0.0064155,0,,[],0,f1,gemini-3.6-flash,1.0,4.35358204098884,{},inference
Held einer Nacht,False,1ee298fa2f382fc9aad2bc0e06373528b38f2f8178977aab64f9d46619eb9875,4.836289958038833,4837,740,0.00640275,0.00640275,3990,1.0,ad193b1808b411ebbd88ac1f6bf848b6,0.00640275,0,,[],0,f1,gemini-3.6-flash,1.0,4.94677037501242,{},bridge_comparison
Astrid Henning-Jensen,False,a13b8358806220e2290007cab7884f64cb87d9df2de1399b0e8c69d16d9cb6bb,4.917333624965977,4637,740,0.00625275,0.00625275,4000,1.0,674b49540bda11eba7f7acde48001122,0.00625275,0,,[],0,f1,gemini-3.6-flash,1.0,5.059306957991794,{},compositional
1099,False,8d49f353b8cf186b420d49af313bbcaacdf4b29a82e5b84d9c5f609beee59a5f,5.097636082966346,4704,743,0.00631425,0.00631425,4000,0.0,8ee8432c0bda11eba7f7acde48001122,0.00631425,0,,[],0,f1,gemini-3.6-flash,0.5,5.125979124975856,{},compositional
Everybody's Hobby,False,c8ba859d25d8bb6ab30888c859a788a4c5ea83c5512a392be5a4138ebde1ea01,5.14081225002883,4794,737,0.00635925,0.00635925,4000,1.0,d88af85e085a11ebbd5cac1f6bf848b6,0.00635925,0,,[],0,f1,gemini-3.6-flash,1.0,5.1472326250514016,{},bridge_comparison
Grammy Award,False,f00fea118c885f0fffaee7e35d66c1ca8c67dc3e226cab14eb6069fb2e10526b,5.168043832993135,4535,737,0.006165,0.006165,4000,0.0,abb55bf20bda11eba7f7acde48001122,0.006165,0,,[],0,f1,gemini-3.6-flash,0.5,5.1764318339992315,{},compositional
Tiflis,False,a4eafc37d817d5d9374495e9293f0bd6ceb8e356ecd24694c754ce58a3fc2ba9,5.3111055420013145,4606,742,0.006237,0.006237,4000,0.0,95cf97b40bdd11eba7f7acde48001122,0.006237,0,,[],0,f1,gemini-3.6-flash,0.0,5.340693750011269,{},compositional
"Wait, is Helmut Käutner's place of death stated in any passage?
Wait! Let's re-read all passages carefully:",False,cf3563f062ab2dbc43e6c2aa8cf0e9745ca403dd888c0aa96407444f50e1aec8,5.237997542019002,4619,764,0.00632925,0.00632925,4000,0.0,b890f2420bd911eba7f7acde48001122,0.00632925,0,,[],0,f1,gemini-3.6-flash,0.1,5.3519963750150055,{},compositional
Yes,False,6d523cf5525c560bace2997558bbae3e8d2aab91f8588f7f8cc5559e37fbaa68,5.407796290994156,4618,724,0.0061785,0.0061785,4000,1.0,2de08f6d08a611ebbd7eac1f6bf848b6,0.0061785,0,,[],0,f1,gemini-3.6-flash,1.0,5.413802499999292,{},comparison
The Bedford Incident,False,0fa1755d773519920d7eb58e6d1218e387998349f3dca7f9fc8ff8c4e11b281b,5.82166454102844,4732,736,0.006309,0.006309,4000,1.0,53f3501408d711ebbd9aac1f6bf848b6,0.006309,0,,[],0,f1,gemini-3.6-flash,1.0,5.874647582997568,{},bridge_comparison
Pravachakan,False,79fc2b5f59b2b135d99559a8d47365684b800435178acec1b38f831262e4dbc9,2.160469833004754,4622,153,0.00404025,0.00404025,4000,1.0,32c23401097711ebbdb0ac1f6bf848b6,0.00404025,0,,[],0,f1,gemini-3.6-flash,1.0,2.2469365410506725,{},comparison
Neuengamme concentration camp,False,7b8b879fd194dbe7e32de588acee49034b841b467124b188e0175035b63af9ee,2.298562458017841,4579,289,0.004518,0.004518,4000,0.0,09b198a80bde11eba7f7acde48001122,0.004518,0,,[],0,f1,gemini-3.6-flash,0.5,2.4315636249957606,{},compositional
Gola Barood,False,a9fee812dec03920fc568d31c774069b0e6ff4a1b1eef13bcf3698fbd74473f1,2.4613189589581452,4541,241,0.0043095,0.0043095,4000,1.0,337da5aa098111ebbdb0ac1f6bf848b6,0.0043095,0,,[],0,f1,gemini-3.6-flash,1.0,2.5145770409726538,{},comparison
Guido Lauri,False,99ee79f17782ee5d8a0ab3914909939ac430df5397ca9dd62056ced54c860103,2.5051920840051025,4668,253,0.00444975,0.00444975,3989,1.0,810be29808b211ebbd85ac1f6bf848b6,0.00444975,0,,[],0,f1,gemini-3.6-flash,1.0,2.5789709590026177,{},comparison
No,False,dc5fa9d7d6ca17af852136fb5db740533ce678f0d5197b02b15c585eea0ec4cc,2.7588881249539554,4611,312,0.00462825,0.00462825,3990,1.0,78107ec8097611ebbdb0ac1f6bf848b6,0.00462825,0,,[],0,f1,gemini-3.6-flash,1.0,2.7672150830039755,{},comparison
Germany,False,a0e6449aa032ac6d35de30fb704dc5496d96f62433ec129556c0828264608317,2.774702833034098,4736,350,0.0048645,0.0048645,4000,0.0,c5e4c82a0bdd11eba7f7acde48001122,0.0048645,0,,[],0,f1,gemini-3.6-flash,0.6666666666666666,2.802413749974221,{},compositional
Spanish,False,3008a981b3eb6356cb614cdaa00e68fd37f5bc62fb3d23169456de66706b87ba,2.7517503750277683,4519,342,0.00467175,0.00467175,4000,1.0,65fa28440bdb11eba7f7acde48001122,0.00467175,0,,[],0,f1,gemini-3.6-flash,1.0,2.8031955829937942,{},compositional
b864524c0558991fe0c306d6f75d: The,False,ecdcd2e961c87b5b42a8e4376ab8b1bc926e7cd40656fdd9010c0f1c1aa797f7,4.224868791992776,4543,764,0.00627225,0.00627225,4000,0.0,13476e200bdd11eba7f7acde48001122,0.00627225,0,,[],0,f1,gemini-3.6-flash,0.0,4.32705837499816,{},compositional
The Parson and the Outlaw,False,152326f12fb3af7d166bbcda45fa8acd6b8621102dd6a65807860c45152c62fc,4.350396749970969,4641,743,0.006267,0.006267,4000,1.0,d58ede7c086e11ebbd62ac1f6bf848b6,0.006267,0,,[],0,f1,gemini-3.6-flash,1.0,4.381481042015366,{},bridge_comparison
00339a612af33739a9c12d43160e2,False,7439bb8a22e92e84ce8e09321b811e96e8175c04b3ea02f5f526d9ce6a77075a,4.790156583010685,4840,764,0.006495,0.006495,4000,0.0,10b1efd80bdc11eba7f7acde48001122,0.006495,0,,[],0,f1,gemini-3.6-flash,0.0,4.805824749986641,{},compositional
Allan Arbus,False,63d3ee7396a654280b93b301e4fa7a648a4719cc0a771a4beed8be754717f9fa,4.960381707991473,4655,738,0.00625875,0.00625875,4000,0.0,3ac0ebec0bde11eba7f7acde48001122,0.00625875,0,,[],0,f1,gemini-3.6-flash,0.0,4.966493375017308,{},compositional
Unknown,False,51409207601e08c9086dd01c1d2c768c41133d1ea9e8a01d6e49b04452d2973d,5.016143166983966,4612,738,0.0062265,0.0062265,4000,0.0,711449320bde11eba7f7acde48001122,0.0062265,0,,[],0,f1,gemini-3.6-flash,0.0,5.03297612501774,{},compositional
United Kingdom,False,692454d967e73780512b7bd1cd1b45e96036770be1192a653956472cb942a886,4.977106584003195,4752,739,0.00633525,0.00633525,3992,1.0,8055aca40bdb11eba7f7acde48001122,0.00633525,0,,[],0,f1,gemini-3.6-flash,1.0,5.082219708012417,{},compositional
"52c4d75fc67a: Sam Cooke (killed at Hacienda Motel in Los Angeles, California)",False,075c67ab7b69a29338c87b10856a924544011de5aba274877f9cfc37e0e11f3f,4.9549131249659695,4706,764,0.0063945,0.0063945,4000,0.0,c69fb1bc0bdd11eba7f7acde48001122,0.0063945,0,,[],0,f1,gemini-3.6-flash,0.0,5.086875749984756,{},compositional
It is not mentioned in the provided evidence.,False,8a3212b646cae3b530c2d7bd6d27d54848d76a1c92c8e9bf94c7b518745d3d70,5.230286707985215,4605,746,0.00625125,0.00625125,4000,0.0,1332d0ca0bdb11eba7f7acde48001122,0.00625125,0,,[],0,f1,gemini-3.6-flash,0.0,5.2363321669981815,{},compositional
Robin Hood of Monterey,False,6912fceb9b38c59a39bd37ebe68a547ad5a04f964693107998be4250a92aa5cf,5.501943875045981,4766,738,0.006342,0.006342,3985,1.0,e437dddd089311ebbd75ac1f6bf848b6,0.006342,0,,[],0,f1,gemini-3.6-flash,1.0,5.578473375004251,{},bridge_comparison
Pepe Hern,False,ece2b1ded20a64eff2d0c054c20d7e8da43e124096f8d3e5db6056ef0ae05549,2.548682500026189,4547,296,0.00452025,0.00452025,4000,1.0,fc631640089711ebbd77ac1f6bf848b6,0.00452025,0,,[],0,f1,gemini-3.6-flash,1.0,2.5756563339964487,{},comparison
Bob Graham Center for Public Service at the University of Florida,False,023793750630466f2e1e70c5b22bdd1597baa80af03ce16fe55b48c194cae7f2,3.2595839999848977,4779,492,0.00542925,0.00542925,4000,0.0,096e42ba0bde11eba7f7acde48001122,0.00542925,0,,[],0,f1,gemini-3.6-flash,0.0,3.3400959580321796,{},compositional
Princess Henriette of Nassau-Weilburg,False,43e1130e8ab123c3b6bba2139d5d668fd51ab12d013e3f28cf8fd3e4d329b0c4,3.4643189999624155,4831,439,0.0052695,0.0052695,4000,0.0,8c3c6d9e0bb011ebab90acde48001122,0.0052695,0,,[],0,f1,gemini-3.6-flash,0.8571428571428571,3.514040792011656,{},inference
